2017-09-20 13:35:45 Jepsen starting etcd :--log-output :stderr :--name ec2-18-196-0-107.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:35:46.013050 I | etcdmain: etcd Version: 3.1.5
2017-09-20 13:35:50.057088 I | etcdserver/membership: added member a8637664ca9721a5 [http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:35:50.057224 I | etcdserver/membership: added member c7674291f0333bf7 [http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:35:50.057340 I | etcdserver/membership: added member fe045def5d726446 [http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:35:50.057410 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 13:35:50.057460 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 13:35:50.057909 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 13:35:50.058389 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 13:35:50.065231 I | rafthttp: peer fe045def5d726446 became active
2017-09-20 13:35:50.065246 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 13:35:50.070143 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message reader)
2017-09-20 13:35:50.070201 I | rafthttp: peer a8637664ca9721a5 became active
2017-09-20 13:35:50.070214 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 13:35:50.070283 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 13:35:50.070516 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 writer)
2017-09-20 13:35:50.070645 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message writer)
2017-09-20 13:35:50.079169 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message writer)
2017-09-20 13:35:50.079285 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 writer)
2017-09-20 13:35:50.228578 I | raft: c7674291f0333bf7 is starting a new election at term 1
2017-09-20 13:35:50.228621 I | raft: c7674291f0333bf7 became candidate at term 2
2017-09-20 13:35:50.228637 I | raft: c7674291f0333bf7 received MsgVoteResp from c7674291f0333bf7 at term 2
2017-09-20 13:35:50.228647 I | raft: c7674291f0333bf7 [logterm: 1, index: 5] sent MsgVote request to 1ff51c47e4f95221 at term 2
2017-09-20 13:35:50.228656 I | raft: c7674291f0333bf7 [logterm: 1, index: 5] sent MsgVote request to 4947815f01d43c9c at term 2
2017-09-20 13:35:50.228665 I | raft: c7674291f0333bf7 [logterm: 1, index: 5] sent MsgVote request to a8637664ca9721a5 at term 2
2017-09-20 13:35:50.228675 I | raft: c7674291f0333bf7 [logterm: 1, index: 5] sent MsgVote request to fe045def5d726446 at term 2
2017-09-20 13:35:50.229069 I | raft: c7674291f0333bf7 [logterm: 1, index: 5, vote: c7674291f0333bf7] rejected MsgVote from 4947815f01d43c9c [logterm: 1, index: 5] at term 2
2017-09-20 13:35:50.230095 I | raft: c7674291f0333bf7 received MsgVoteResp rejection from 4947815f01d43c9c at term 2
2017-09-20 13:35:50.230113 I | raft: c7674291f0333bf7 [quorum:3] has received 1 MsgVoteResp votes and 1 vote rejections
2017-09-20 13:35:50.230129 I | raft: c7674291f0333bf7 received MsgVoteResp rejection from a8637664ca9721a5 at term 2
2017-09-20 13:35:50.230136 I | raft: c7674291f0333bf7 [quorum:3] has received 1 MsgVoteResp votes and 2 vote rejections
2017-09-20 13:35:50.230143 I | raft: c7674291f0333bf7 received MsgVoteResp rejection from fe045def5d726446 at term 2
2017-09-20 13:35:50.230148 I | raft: c7674291f0333bf7 [quorum:3] has received 1 MsgVoteResp votes and 3 vote rejections
2017-09-20 13:35:50.230159 I | raft: c7674291f0333bf7 became follower at term 2
2017-09-20 13:35:50.230468 I | raft: raft.node: c7674291f0333bf7 elected leader 4947815f01d43c9c at term 2
2017-09-20 13:35:50.234038 I | etcdserver: published {Name:ec2-18-196-0-107.eu-central-1.compute.amazonaws.com ClientURLs:[http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379]} to cluster 663a90b2fc437693
2017-09-20 13:35:50.234102 I | embed: ready to serve client requests
2017-09-20 13:35:50.234351 N | embed: serving insecure client requests on 172.31.31.54:2379, this is strongly discouraged!
2017-09-20 13:35:50.235620 E | etcdmain: forgot to set Type=notify in systemd service file?
2017-09-20 13:35:50.240344 N | etcdserver/membership: set the initial cluster version to 3.1
2017-09-20 13:35:50.240381 I | etcdserver/api: enabled capabilities for version 3.1
