2017-09-20 14:33:31 Jepsen starting etcd :--log-output :stderr :--name ec2-18-194-134-185.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 14:33:32.015374 I | etcdmain: etcd Version: 3.1.5
2017-09-20 14:33:32.015404 I | etcdmain: Git SHA: 20490ca
2017-09-20 14:33:32.015409 I | etcdmain: Go Version: go1.7.5
2017-09-20 14:33:32.015413 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 14:33:32.015417 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 14:33:32.015425 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-194-134-185.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 14:33:32.015438 W | embed: expected IP in URL for binding (http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 14:33:32.015444 W | embed: expected IP in URL for binding (http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 14:33:32.016839 I | embed: listening for peers on http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380
2017-09-20 14:33:32.017225 I | embed: listening for client requests on ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379
2017-09-20 14:33:32.020984 I | pkg/netutil: resolving ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 to 172.31.30.184:2380
2017-09-20 14:33:32.021349 I | pkg/netutil: resolving ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 to 172.31.30.184:2380
2017-09-20 14:33:36.022276 I | etcdserver: name = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com
2017-09-20 14:33:36.022306 I | etcdserver: data dir = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 14:33:36.022313 I | etcdserver: member dir = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 14:33:36.022318 I | etcdserver: heartbeat = 100ms
2017-09-20 14:33:36.022322 I | etcdserver: election = 1000ms
2017-09-20 14:33:36.022327 I | etcdserver: snapshot count = 10000
2017-09-20 14:33:36.022351 I | etcdserver: advertise client URLs = http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379
2017-09-20 14:33:36.022359 I | etcdserver: initial advertise peer URLs = http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380
2017-09-20 14:33:36.022390 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 14:33:36.028649 I | etcdserver: starting member a8637664ca9721a5 in cluster 663a90b2fc437693
2017-09-20 14:33:36.028676 I | raft: a8637664ca9721a5 became follower at term 0
2017-09-20 14:33:36.029968 I | raft: newRaft a8637664ca9721a5 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 14:33:36.029986 I | raft: a8637664ca9721a5 became follower at term 1
2017-09-20 14:33:36.049141 I | rafthttp: starting peer 1ff51c47e4f95221...
2017-09-20 14:33:36.049180 I | rafthttp: started HTTP pipelining with peer 1ff51c47e4f95221
2017-09-20 14:33:36.050398 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 14:33:36.050550 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 14:33:36.053554 I | rafthttp: started peer 1ff51c47e4f95221
2017-09-20 14:33:36.053582 I | rafthttp: added peer 1ff51c47e4f95221
2017-09-20 14:33:36.053601 I | rafthttp: starting peer 4947815f01d43c9c...
2017-09-20 14:33:36.053621 I | rafthttp: started HTTP pipelining with peer 4947815f01d43c9c
2017-09-20 14:33:36.054050 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 14:33:36.055656 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 14:33:36.057291 I | rafthttp: started peer 4947815f01d43c9c
2017-09-20 14:33:36.057316 I | rafthttp: added peer 4947815f01d43c9c
2017-09-20 14:33:36.057332 I | rafthttp: starting peer c7674291f0333bf7...
2017-09-20 14:33:36.057357 I | rafthttp: started HTTP pipelining with peer c7674291f0333bf7
2017-09-20 14:33:36.058527 I | rafthttp: started peer c7674291f0333bf7
2017-09-20 14:33:36.058561 I | rafthttp: added peer c7674291f0333bf7
2017-09-20 14:33:36.058576 I | rafthttp: starting peer fe045def5d726446...
2017-09-20 14:33:36.058594 I | rafthttp: started HTTP pipelining with peer fe045def5d726446
2017-09-20 14:33:36.058849 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 14:33:36.058865 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 14:33:36.060136 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 14:33:36.060401 I | rafthttp: started streaming with peer c7674291f0333bf7 (writer)
2017-09-20 14:33:36.060507 I | rafthttp: peer 1ff51c47e4f95221 became active
