2017-09-20 13:45:32 Jepsen starting etcd :--log-output :stderr :--name ec2-18-194-87-54.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:45:32.842105 I | etcdmain: etcd Version: 3.1.5
2017-09-20 13:45:32.842135 I | etcdmain: Git SHA: 20490ca
2017-09-20 13:45:32.842139 I | etcdmain: Go Version: go1.7.5
2017-09-20 13:45:32.842144 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 13:45:32.842148 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 13:45:32.842156 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-194-87-54.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:45:32.842167 W | embed: expected IP in URL for binding (http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 13:45:32.842173 W | embed: expected IP in URL for binding (http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 13:45:32.844107 I | embed: listening for peers on http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:45:32.844542 I | embed: listening for client requests on ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:45:32.850666 I | pkg/netutil: resolving ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 to 172.31.16.40:2380
2017-09-20 13:45:32.851044 I | pkg/netutil: resolving ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 to 172.31.16.40:2380
2017-09-20 13:45:36.852074 I | etcdserver: name = ec2-18-194-87-54.eu-central-1.compute.amazonaws.com
2017-09-20 13:45:36.852104 I | etcdserver: data dir = ec2-18-194-87-54.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:45:36.852111 I | etcdserver: member dir = ec2-18-194-87-54.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 13:45:36.852116 I | etcdserver: heartbeat = 100ms
2017-09-20 13:45:36.852120 I | etcdserver: election = 1000ms
2017-09-20 13:45:36.852125 I | etcdserver: snapshot count = 10000
2017-09-20 13:45:36.852137 I | etcdserver: advertise client URLs = http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:45:36.852156 I | etcdserver: initial advertise peer URLs = http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:45:36.852188 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:45:36.859170 I | etcdserver: starting member 1ff51c47e4f95221 in cluster 663a90b2fc437693
2017-09-20 13:45:36.859195 I | raft: 1ff51c47e4f95221 became follower at term 0
2017-09-20 13:45:36.859205 I | raft: newRaft 1ff51c47e4f95221 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 13:45:36.859215 I | raft: 1ff51c47e4f95221 became follower at term 1
2017-09-20 13:45:36.874122 I | rafthttp: starting peer 4947815f01d43c9c...
2017-09-20 13:45:36.874166 I | rafthttp: started HTTP pipelining with peer 4947815f01d43c9c
2017-09-20 13:45:36.875358 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 13:45:36.878103 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 13:45:36.878121 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 13:45:36.878247 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 13:45:36.878265 I | rafthttp: started peer 4947815f01d43c9c
2017-09-20 13:45:36.878287 I | rafthttp: added peer 4947815f01d43c9c
2017-09-20 13:45:36.878304 I | rafthttp: starting peer a8637664ca9721a5...
2017-09-20 13:45:36.878321 I | rafthttp: started HTTP pipelining with peer a8637664ca9721a5
2017-09-20 13:45:36.881392 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 13:45:36.881845 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 13:45:36.882711 I | rafthttp: started peer a8637664ca9721a5
2017-09-20 13:45:36.882737 I | rafthttp: added peer a8637664ca9721a5
2017-09-20 13:45:36.882754 I | rafthttp: starting peer c7674291f0333bf7...
2017-09-20 13:45:36.882782 I | rafthttp: started HTTP pipelining with peer c7674291f0333bf7
2017-09-20 13:45:36.882837 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 13:45:36.883057 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 13:45:36.883735 I | rafthttp: started streaming with peer c7674291f0333bf7 (writer)
2017-09-20 13:45:36.883750 I | rafthttp: started streaming with peer c7674291f0333bf7 (writer)
2017-09-20 13:45:36.883756 I | rafthttp: started peer c7674291f0333bf7
2017-09-20 13:45:36.883771 I | rafthttp: added peer c7674291f0333bf7
2017-09-20 13:45:36.883783 I | rafthttp: starting peer fe045def5d726446...
2017-09-20 13:45:36.883791 I | rafthttp: started streaming with peer c7674291f0333bf7 (stream MsgApp v2 reader)
2017-09-20 13:45:36.883911 I | rafthttp: started HTTP pipelining with peer fe045def5d726446
2017-09-20 13:45:36.884091 I | rafthttp: started streaming with peer c7674291f0333bf7 (stream Message reader)
2017-09-20 13:45:36.886844 I | rafthttp: started peer fe045def5d726446
2017-09-20 13:45:36.886866 I | rafthttp: added peer fe045def5d726446
