2017-09-20 14:56:29 Jepsen starting etcd :--log-output :stderr :--name ec2-35-156-80-2.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 14:56:29.406843 I | etcdmain: etcd Version: 3.1.5
2017-09-20 14:56:29.406876 I | etcdmain: Git SHA: 20490ca
2017-09-20 14:56:29.406884 I | etcdmain: Go Version: go1.7.5
2017-09-20 14:56:29.406888 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 14:56:29.406893 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 14:56:29.406902 W | etcdmain: no data-dir provided, using default data-dir ./ec2-35-156-80-2.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 14:56:29.406915 W | embed: expected IP in URL for binding (http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 14:56:29.406920 W | embed: expected IP in URL for binding (http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 14:56:29.408487 I | embed: listening for peers on http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 14:56:29.408902 I | embed: listening for client requests on ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379
2017-09-20 14:56:29.414464 I | pkg/netutil: resolving ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 to 172.31.21.212:2380
2017-09-20 14:56:29.414850 I | pkg/netutil: resolving ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 to 172.31.21.212:2380
2017-09-20 14:56:33.415808 I | etcdserver: name = ec2-35-156-80-2.eu-central-1.compute.amazonaws.com
2017-09-20 14:56:33.415838 I | etcdserver: data dir = ec2-35-156-80-2.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 14:56:33.415844 I | etcdserver: member dir = ec2-35-156-80-2.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 14:56:33.415849 I | etcdserver: heartbeat = 100ms
2017-09-20 14:56:33.415854 I | etcdserver: election = 1000ms
2017-09-20 14:56:33.415858 I | etcdserver: snapshot count = 10000
2017-09-20 14:56:33.415871 I | etcdserver: advertise client URLs = http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379
2017-09-20 14:56:33.415879 I | etcdserver: initial advertise peer URLs = http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 14:56:33.415905 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 14:56:33.423135 I | etcdserver: starting member 4947815f01d43c9c in cluster 663a90b2fc437693
2017-09-20 14:56:33.423162 I | raft: 4947815f01d43c9c became follower at term 0
2017-09-20 14:56:33.423171 I | raft: newRaft 4947815f01d43c9c [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 14:56:33.423182 I | raft: 4947815f01d43c9c became follower at term 1
2017-09-20 14:56:33.436340 I | rafthttp: starting peer 1ff51c47e4f95221...
2017-09-20 14:56:33.436375 I | rafthttp: started HTTP pipelining with peer 1ff51c47e4f95221
2017-09-20 14:56:33.437759 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 14:56:33.440539 I | rafthttp: started peer 1ff51c47e4f95221
2017-09-20 14:56:33.440562 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 14:56:33.440577 I | rafthttp: added peer 1ff51c47e4f95221
2017-09-20 14:56:33.440599 I | rafthttp: starting peer a8637664ca9721a5...
2017-09-20 14:56:33.440622 I | rafthttp: started HTTP pipelining with peer a8637664ca9721a5
2017-09-20 14:56:33.440638 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 14:56:33.441162 I | rafthttp: started peer a8637664ca9721a5
2017-09-20 14:56:33.441185 I | rafthttp: added peer a8637664ca9721a5
2017-09-20 14:56:33.441234 I | rafthttp: starting peer c7674291f0333bf7...
2017-09-20 14:56:33.441272 I | rafthttp: started HTTP pipelining with peer c7674291f0333bf7
2017-09-20 14:56:33.441429 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 14:56:33.442226 I | rafthttp: started streaming with peer c7674291f0333bf7 (writer)
2017-09-20 14:56:33.442436 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 14:56:33.442557 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 14:56:33.442616 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 14:56:33.443096 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 14:56:33.443664 I | rafthttp: started streaming with peer c7674291f0333bf7 (writer)
2017-09-20 14:56:33.444480 I | rafthttp: started peer c7674291f0333bf7
2017-09-20 14:56:33.444517 I | rafthttp: added peer c7674291f0333bf7
2017-09-20 14:56:33.444534 I | rafthttp: starting peer fe045def5d726446...
2017-09-20 14:56:33.444576 I | rafthttp: started HTTP pipelining with peer fe045def5d726446
2017-09-20 14:56:33.446465 I | rafthttp: started peer fe045def5d726446
2017-09-20 14:56:33.446498 I | rafthttp: added peer fe045def5d726446
2017-09-20 14:56:33.446514 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2017-09-20 14:56:33.446998 I | rafthttp: started streaming with peer c7674291f0333bf7 (stream MsgApp v2 reader)
2017-09-20 14:56:33.447139 I | rafthttp: started streaming with peer c7674291f0333bf7 (stream Message reader)
2017-09-20 14:56:33.447278 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 14:56:33.447297 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 14:56:33.447308 I | rafthttp: peer fe045def5d726446 became active
2017-09-20 14:56:33.447318 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message writer)
2017-09-20 14:56:33.447383 I | rafthttp: started streaming with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 14:56:33.447541 I | rafthttp: started streaming with peer fe045def5d726446 (stream Message reader)
2017-09-20 14:56:33.448121 I | rafthttp: peer c7674291f0333bf7 became active
