2017-09-20 12:29:46 Jepsen starting etcd :--log-output :stderr :--name ec2-18-194-87-54.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 12:29:46.907384 I | etcdmain: etcd Version: 3.1.5
2017-09-20 12:29:46.907413 I | etcdmain: Git SHA: 20490ca
2017-09-20 12:29:46.907418 I | etcdmain: Go Version: go1.7.5
2017-09-20 12:29:46.907422 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 12:29:46.907426 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 12:29:46.907434 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-194-87-54.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 12:29:46.907445 W | embed: expected IP in URL for binding (http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 12:29:46.907451 W | embed: expected IP in URL for binding (http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 12:29:46.910240 I | embed: listening for peers on http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380
2017-09-20 12:29:46.910667 I | embed: listening for client requests on ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379
2017-09-20 12:29:46.915781 I | pkg/netutil: resolving ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 to 172.31.16.40:2380
2017-09-20 12:29:46.916150 I | pkg/netutil: resolving ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 to 172.31.16.40:2380
2017-09-20 12:29:50.917070 I | etcdserver: name = ec2-18-194-87-54.eu-central-1.compute.amazonaws.com
2017-09-20 12:29:50.917100 I | etcdserver: data dir = ec2-18-194-87-54.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 12:29:50.917107 I | etcdserver: member dir = ec2-18-194-87-54.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 12:29:50.917114 I | etcdserver: heartbeat = 100ms
2017-09-20 12:29:50.917118 I | etcdserver: election = 1000ms
2017-09-20 12:29:50.917123 I | etcdserver: snapshot count = 10000
2017-09-20 12:29:50.917134 I | etcdserver: advertise client URLs = http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379
2017-09-20 12:29:50.917140 I | etcdserver: initial advertise peer URLs = http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380
2017-09-20 12:29:50.917176 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 12:29:50.924742 I | etcdserver: starting member 1ff51c47e4f95221 in cluster 663a90b2fc437693
2017-09-20 12:29:50.924772 I | raft: 1ff51c47e4f95221 became follower at term 0
2017-09-20 12:29:50.924782 I | raft: newRaft 1ff51c47e4f95221 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 12:29:50.924793 I | raft: 1ff51c47e4f95221 became follower at term 1
2017-09-20 12:29:50.938729 I | rafthttp: starting peer 4947815f01d43c9c...
2017-09-20 12:29:50.938780 I | rafthttp: started HTTP pipelining with peer 4947815f01d43c9c
2017-09-20 12:29:50.940042 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 12:29:50.942809 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 12:29:50.942833 I | rafthttp: started peer 4947815f01d43c9c
2017-09-20 12:29:50.942861 I | rafthttp: added peer 4947815f01d43c9c
2017-09-20 12:29:50.942875 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 12:29:50.942974 I | rafthttp: starting peer a8637664ca9721a5...
2017-09-20 12:29:50.943017 I | rafthttp: started HTTP pipelining with peer a8637664ca9721a5
2017-09-20 12:29:50.943180 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 12:29:50.944267 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 12:29:50.945116 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 12:29:50.945945 I | rafthttp: started peer a8637664ca9721a5
2017-09-20 12:29:50.945969 I | rafthttp: added peer a8637664ca9721a5
2017-09-20 12:29:50.945985 I | rafthttp: starting peer c7674291f0333bf7...
2017-09-20 12:29:50.946037 I | rafthttp: started HTTP pipelining with peer c7674291f0333bf7
2017-09-20 12:29:50.947683 I | rafthttp: started peer c7674291f0333bf7
2017-09-20 12:29:50.947707 I | rafthttp: added peer c7674291f0333bf7
2017-09-20 12:29:50.947722 I | rafthttp: starting peer fe045def5d726446...
2017-09-20 12:29:50.947760 I | rafthttp: started HTTP pipelining with peer fe045def5d726446
2017-09-20 12:29:50.950147 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 12:29:50.950802 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 12:29:50.950953 I | rafthttp: started streaming with peer c7674291f0333bf7 (writer)
2017-09-20 12:29:50.950973 I | rafthttp: started streaming with peer c7674291f0333bf7 (writer)
2017-09-20 12:29:50.951013 I | rafthttp: started streaming with peer c7674291f0333bf7 (stream MsgApp v2 reader)
2017-09-20 12:29:50.951207 I | rafthttp: started streaming with peer c7674291f0333bf7 (stream Message reader)
2017-09-20 12:29:50.951365 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 12:29:50.951384 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 12:29:50.951506 I | rafthttp: started peer fe045def5d726446
2017-09-20 12:29:50.951527 I | rafthttp: added peer fe045def5d726446
2017-09-20 12:29:50.951542 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2017-09-20 12:29:50.951824 I | rafthttp: started streaming with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 12:29:50.952001 I | rafthttp: started streaming with peer fe045def5d726446 (stream Message reader)
2017-09-20 12:29:50.952761 I | rafthttp: peer c7674291f0333bf7 became active
2017-09-20 12:29:50.952779 I | rafthttp: established a TCP streaming connection with peer c7674291f0333bf7 (stream MsgApp v2 writer)
2017-09-20 12:29:50.953901 I | rafthttp: peer a8637664ca9721a5 became active
