2017-09-20 13:30:57 Jepsen starting etcd :--log-output :stderr :--name ec2-35-156-80-2.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:30:57.392757 I | etcdmain: etcd Version: 3.1.5
2017-09-20 13:30:57.392836 I | etcdmain: Git SHA: 20490ca
2017-09-20 13:30:57.392845 I | etcdmain: Go Version: go1.7.5
2017-09-20 13:30:57.392849 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 13:30:57.392854 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 13:30:57.392861 W | etcdmain: no data-dir provided, using default data-dir ./ec2-35-156-80-2.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:30:57.392874 W | embed: expected IP in URL for binding (http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 13:30:57.392880 W | embed: expected IP in URL for binding (http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 13:30:57.395710 I | embed: listening for peers on http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:30:57.396108 I | embed: listening for client requests on ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:30:57.403302 I | pkg/netutil: resolving ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 to 172.31.21.212:2380
2017-09-20 13:30:57.403659 I | pkg/netutil: resolving ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 to 172.31.21.212:2380
2017-09-20 13:31:01.404498 I | etcdserver: name = ec2-35-156-80-2.eu-central-1.compute.amazonaws.com
2017-09-20 13:31:01.404531 I | etcdserver: data dir = ec2-35-156-80-2.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:31:01.404538 I | etcdserver: member dir = ec2-35-156-80-2.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 13:31:01.404543 I | etcdserver: heartbeat = 100ms
2017-09-20 13:31:01.404547 I | etcdserver: election = 1000ms
2017-09-20 13:31:01.404552 I | etcdserver: snapshot count = 10000
2017-09-20 13:31:01.404592 I | etcdserver: advertise client URLs = http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:31:01.404602 I | etcdserver: initial advertise peer URLs = http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:31:01.404625 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:31:01.408897 I | etcdserver: starting member 4947815f01d43c9c in cluster 663a90b2fc437693
2017-09-20 13:31:01.408922 I | raft: 4947815f01d43c9c became follower at term 0
2017-09-20 13:31:01.408932 I | raft: newRaft 4947815f01d43c9c [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 13:31:01.408943 I | raft: 4947815f01d43c9c became follower at term 1
2017-09-20 13:31:01.420105 I | rafthttp: starting peer 1ff51c47e4f95221...
2017-09-20 13:31:01.420155 I | rafthttp: started HTTP pipelining with peer 1ff51c47e4f95221
2017-09-20 13:31:01.424249 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:31:01.424272 I | rafthttp: started peer 1ff51c47e4f95221
2017-09-20 13:31:01.424302 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:31:01.424319 I | rafthttp: added peer 1ff51c47e4f95221
2017-09-20 13:31:01.424339 I | rafthttp: starting peer a8637664ca9721a5...
2017-09-20 13:31:01.424354 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
