2017-09-20 13:19:39 Jepsen starting etcd :--log-output :stderr :--name ec2-18-194-52-75.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:19:39.278534 I | etcdmain: etcd Version: 3.1.5
2017-09-20 13:19:39.278562 I | etcdmain: Git SHA: 20490ca
2017-09-20 13:19:39.278566 I | etcdmain: Go Version: go1.7.5
2017-09-20 13:19:39.278570 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 13:19:39.278575 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 13:19:39.278582 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-194-52-75.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:19:39.278592 W | embed: expected IP in URL for binding (http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 13:19:39.278598 W | embed: expected IP in URL for binding (http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 13:19:39.279745 I | embed: listening for peers on http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:19:39.280165 I | embed: listening for client requests on ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:19:39.285836 I | pkg/netutil: resolving ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380 to 172.31.20.19:2380
2017-09-20 13:19:39.286249 I | pkg/netutil: resolving ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380 to 172.31.20.19:2380
2017-09-20 13:19:43.287363 I | etcdserver: name = ec2-18-194-52-75.eu-central-1.compute.amazonaws.com
2017-09-20 13:19:43.287399 I | etcdserver: data dir = ec2-18-194-52-75.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:19:43.287406 I | etcdserver: member dir = ec2-18-194-52-75.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 13:19:43.287411 I | etcdserver: heartbeat = 100ms
2017-09-20 13:19:43.287418 I | etcdserver: election = 1000ms
2017-09-20 13:19:43.287423 I | etcdserver: snapshot count = 10000
2017-09-20 13:19:43.287435 I | etcdserver: advertise client URLs = http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:19:43.287441 I | etcdserver: initial advertise peer URLs = http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:19:43.287475 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:19:43.293468 I | etcdserver: starting member fe045def5d726446 in cluster 663a90b2fc437693
2017-09-20 13:19:43.293495 I | raft: fe045def5d726446 became follower at term 0
2017-09-20 13:19:43.293505 I | raft: newRaft fe045def5d726446 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 13:19:43.293517 I | raft: fe045def5d726446 became follower at term 1
2017-09-20 13:19:43.305962 I | rafthttp: starting peer 1ff51c47e4f95221...
2017-09-20 13:19:43.306007 I | rafthttp: started HTTP pipelining with peer 1ff51c47e4f95221
2017-09-20 13:19:43.307669 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:19:43.307690 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:19:43.310240 I | rafthttp: started peer 1ff51c47e4f95221
2017-09-20 13:19:43.310267 I | rafthttp: added peer 1ff51c47e4f95221
2017-09-20 13:19:43.310285 I | rafthttp: starting peer 4947815f01d43c9c...
2017-09-20 13:19:43.310306 I | rafthttp: started HTTP pipelining with peer 4947815f01d43c9c
2017-09-20 13:19:43.310729 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
