2017-09-20 13:30:57 Jepsen starting etcd :--log-output :stderr :--name ec2-18-196-0-107.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:30:57.604305 I | etcdmain: etcd Version: 3.1.5
2017-09-20 13:31:01.639993 I | rafthttp: started peer 1ff51c47e4f95221
2017-09-20 13:31:01.640020 I | rafthttp: added peer 1ff51c47e4f95221
2017-09-20 13:31:01.640038 I | rafthttp: starting peer 4947815f01d43c9c...
2017-09-20 13:31:01.640062 I | rafthttp: started HTTP pipelining with peer 4947815f01d43c9c
2017-09-20 13:31:01.640483 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 13:31:01.642074 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 13:31:01.642334 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 13:31:01.644107 I | rafthttp: started peer 4947815f01d43c9c
2017-09-20 13:31:01.644133 I | rafthttp: added peer 4947815f01d43c9c
2017-09-20 13:31:01.644150 I | rafthttp: starting peer a8637664ca9721a5...
2017-09-20 13:31:01.644171 I | rafthttp: started HTTP pipelining with peer a8637664ca9721a5
2017-09-20 13:31:01.645312 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 13:31:01.645977 I | rafthttp: started peer a8637664ca9721a5
2017-09-20 13:31:01.645998 I | rafthttp: added peer a8637664ca9721a5
2017-09-20 13:31:01.646015 I | rafthttp: starting peer fe045def5d726446...
2017-09-20 13:31:01.646069 I | rafthttp: started HTTP pipelining with peer fe045def5d726446
2017-09-20 13:31:01.647851 I | rafthttp: started peer fe045def5d726446
2017-09-20 13:31:01.647870 I | rafthttp: added peer fe045def5d726446
2017-09-20 13:31:01.647885 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2017-09-20 13:31:01.648181 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 13:31:01.648390 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 13:31:01.648534 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 13:31:01.648565 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 13:31:01.648591 I | rafthttp: started streaming with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 13:31:01.648777 I | rafthttp: started streaming with peer fe045def5d726446 (stream Message reader)
2017-09-20 13:31:01.649674 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 13:31:01.649955 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 13:31:01.650019 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 13:31:01.650034 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 13:31:01.650330 I | rafthttp: peer 4947815f01d43c9c became active
2017-09-20 13:31:01.650348 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream Message writer)
2017-09-20 13:31:01.650399 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream MsgApp v2 writer)
2017-09-20 13:31:01.650469 I | etcdserver/membership: added member 1ff51c47e4f95221 [http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:31:01.650570 I | etcdserver/membership: added member 4947815f01d43c9c [http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:31:01.650674 I | etcdserver/membership: added member a8637664ca9721a5 [http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:31:01.650782 I | etcdserver/membership: added member c7674291f0333bf7 [http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:31:01.650900 I | etcdserver/membership: added member fe045def5d726446 [http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:31:01.651032 I | rafthttp: peer a8637664ca9721a5 became active
2017-09-20 13:31:01.651047 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 writer)
2017-09-20 13:31:01.651072 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message writer)
2017-09-20 13:31:01.652238 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 13:31:01.652609 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 13:31:01.654005 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 13:31:01.654105 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 13:31:01.658881 I | rafthttp: peer 1ff51c47e4f95221 became active
2017-09-20 13:31:01.658902 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 13:31:01.659139 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 13:31:01.663827 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream Message writer)
2017-09-20 13:31:01.663854 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream MsgApp v2 writer)
2017-09-20 13:31:01.786836 I | rafthttp: peer fe045def5d726446 became active
2017-09-20 13:31:01.786865 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 writer)
2017-09-20 13:31:01.786901 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message writer)
2017-09-20 13:31:01.789675 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message reader)
2017-09-20 13:31:01.789852 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 13:31:01.823243 I | raft: c7674291f0333bf7 [term: 1] received a MsgVote message with higher term from 4947815f01d43c9c [term: 2]
2017-09-20 13:31:01.823277 I | raft: c7674291f0333bf7 became follower at term 2
2017-09-20 13:31:01.823289 I | raft: c7674291f0333bf7 [logterm: 1, index: 5, vote: 0] cast MsgVote for 4947815f01d43c9c [logterm: 1, index: 5] at term 2
2017-09-20 13:31:01.823493 I | raft: c7674291f0333bf7 [logterm: 1, index: 5, vote: 4947815f01d43c9c] rejected MsgVote from 1ff51c47e4f95221 [logterm: 1, index: 5] at term 2
2017-09-20 13:31:01.824723 I | raft: raft.node: c7674291f0333bf7 elected leader 4947815f01d43c9c at term 2
2017-09-20 13:31:01.833231 I | embed: ready to serve client requests
2017-09-20 13:31:01.833271 E | etcdmain: forgot to set Type=notify in systemd service file?
2017-09-20 13:31:01.833290 I | etcdserver: published {Name:ec2-18-196-0-107.eu-central-1.compute.amazonaws.com ClientURLs:[http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379]} to cluster 663a90b2fc437693
2017-09-20 13:31:01.833515 N | embed: serving insecure client requests on 172.31.31.54:2379, this is strongly discouraged!
2017-09-20 13:31:01.840380 N | etcdserver/membership: set the initial cluster version to 3.1
2017-09-20 13:31:01.840416 I | etcdserver/api: enabled capabilities for version 3.1
