2017-09-20 15:02:15 Jepsen starting etcd :--log-output :stderr :--name ec2-18-194-134-185.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 15:02:15.829741 I | etcdmain: etcd Version: 3.1.5
2017-09-20 15:02:15.829838 I | etcdmain: Git SHA: 20490ca
2017-09-20 15:02:15.829843 I | etcdmain: Go Version: go1.7.5
2017-09-20 15:02:15.829847 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 15:02:15.829852 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 15:02:15.829860 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-194-134-185.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 15:02:15.829874 W | embed: expected IP in URL for binding (http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 15:02:15.829880 W | embed: expected IP in URL for binding (http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 15:02:15.831240 I | embed: listening for peers on http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380
2017-09-20 15:02:15.831660 I | embed: listening for client requests on ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379
2017-09-20 15:02:15.843237 I | pkg/netutil: resolving ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 to 172.31.30.184:2380
2017-09-20 15:02:15.843645 I | pkg/netutil: resolving ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 to 172.31.30.184:2380
2017-09-20 15:02:19.844728 I | etcdserver: name = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com
2017-09-20 15:02:19.844768 I | etcdserver: data dir = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 15:02:19.844776 I | etcdserver: member dir = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 15:02:19.844780 I | etcdserver: heartbeat = 100ms
2017-09-20 15:02:19.844784 I | etcdserver: election = 1000ms
2017-09-20 15:02:19.844789 I | etcdserver: snapshot count = 10000
2017-09-20 15:02:19.844802 I | etcdserver: advertise client URLs = http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379
2017-09-20 15:02:19.844808 I | etcdserver: initial advertise peer URLs = http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380
2017-09-20 15:02:19.844832 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 15:02:19.852420 I | etcdserver: starting member a8637664ca9721a5 in cluster 663a90b2fc437693
2017-09-20 15:02:19.852450 I | raft: a8637664ca9721a5 became follower at term 0
2017-09-20 15:02:19.852460 I | raft: newRaft a8637664ca9721a5 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 15:02:19.852472 I | raft: a8637664ca9721a5 became follower at term 1
2017-09-20 15:02:19.871876 I | rafthttp: starting peer 1ff51c47e4f95221...
2017-09-20 15:02:19.871923 I | rafthttp: started HTTP pipelining with peer 1ff51c47e4f95221
2017-09-20 15:02:19.873291 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 15:02:19.876408 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 15:02:19.876433 I | rafthttp: started peer 1ff51c47e4f95221
2017-09-20 15:02:19.876455 I | rafthttp: added peer 1ff51c47e4f95221
2017-09-20 15:02:19.876464 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 15:02:19.876491 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 15:02:19.876544 I | rafthttp: starting peer 4947815f01d43c9c...
2017-09-20 15:02:19.876569 I | rafthttp: started HTTP pipelining with peer 4947815f01d43c9c
2017-09-20 15:02:19.877392 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 15:02:19.879188 I | rafthttp: started peer 4947815f01d43c9c
2017-09-20 15:02:19.879212 I | rafthttp: added peer 4947815f01d43c9c
2017-09-20 15:02:19.879229 I | rafthttp: starting peer c7674291f0333bf7...
2017-09-20 15:02:19.879255 I | rafthttp: started HTTP pipelining with peer c7674291f0333bf7
2017-09-20 15:02:19.881318 I | rafthttp: started peer c7674291f0333bf7
2017-09-20 15:02:19.881348 I | rafthttp: added peer c7674291f0333bf7
2017-09-20 15:02:19.881364 I | rafthttp: starting peer fe045def5d726446...
2017-09-20 15:02:19.881378 I | rafthttp: started HTTP pipelining with peer fe045def5d726446
2017-09-20 15:02:19.882055 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 15:02:19.882071 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 15:02:19.882388 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 15:02:19.884436 I | rafthttp: started peer fe045def5d726446
2017-09-20 15:02:19.884456 I | rafthttp: added peer fe045def5d726446
2017-09-20 15:02:19.884471 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2017-09-20 15:02:19.884754 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
