2017-09-20 12:26:53 Jepsen starting etcd :--log-output :stderr :--name ec2-18-194-52-75.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 12:26:53.500797 I | etcdmain: etcd Version: 3.1.5
2017-09-20 12:26:53.500826 I | etcdmain: Git SHA: 20490ca
2017-09-20 12:26:53.500833 I | etcdmain: Go Version: go1.7.5
2017-09-20 12:26:53.500837 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 12:26:53.500842 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 12:26:53.500849 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-194-52-75.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 12:26:53.500861 W | embed: expected IP in URL for binding (http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 12:26:53.500866 W | embed: expected IP in URL for binding (http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 12:26:53.502207 I | embed: listening for peers on http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380
2017-09-20 12:26:53.502617 I | embed: listening for client requests on ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2379
2017-09-20 12:26:53.511513 I | pkg/netutil: resolving ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380 to 172.31.20.19:2380
2017-09-20 12:26:53.511907 I | pkg/netutil: resolving ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380 to 172.31.20.19:2380
2017-09-20 12:26:57.512981 I | etcdserver: name = ec2-18-194-52-75.eu-central-1.compute.amazonaws.com
2017-09-20 12:26:57.513013 I | etcdserver: data dir = ec2-18-194-52-75.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 12:26:57.513020 I | etcdserver: member dir = ec2-18-194-52-75.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 12:26:57.513025 I | etcdserver: heartbeat = 100ms
2017-09-20 12:26:57.513029 I | etcdserver: election = 1000ms
2017-09-20 12:26:57.513033 I | etcdserver: snapshot count = 10000
2017-09-20 12:26:57.513058 I | etcdserver: advertise client URLs = http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2379
2017-09-20 12:26:57.513064 I | etcdserver: initial advertise peer URLs = http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380
2017-09-20 12:26:57.513117 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 12:26:57.538007 I | etcdserver: starting member fe045def5d726446 in cluster 663a90b2fc437693
2017-09-20 12:26:57.538072 I | raft: fe045def5d726446 became follower at term 0
2017-09-20 12:26:57.538081 I | raft: newRaft fe045def5d726446 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 12:26:57.538092 I | raft: fe045def5d726446 became follower at term 1
2017-09-20 12:26:57.551579 I | rafthttp: starting peer 1ff51c47e4f95221...
2017-09-20 12:26:57.551614 I | rafthttp: started HTTP pipelining with peer 1ff51c47e4f95221
2017-09-20 12:26:57.552900 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 12:26:57.553109 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 12:26:57.556212 I | rafthttp: started peer 1ff51c47e4f95221
2017-09-20 12:26:57.556272 I | rafthttp: added peer 1ff51c47e4f95221
2017-09-20 12:26:57.556303 I | rafthttp: starting peer 4947815f01d43c9c...
2017-09-20 12:26:57.556330 I | rafthttp: started HTTP pipelining with peer 4947815f01d43c9c
