2017-09-20 13:57:49 Jepsen starting etcd :--log-output :stderr :--name ec2-35-156-80-2.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:57:49.845459 I | etcdmain: etcd Version: 3.1.5
2017-09-20 13:57:49.845501 I | etcdmain: Git SHA: 20490ca
2017-09-20 13:57:49.845506 I | etcdmain: Go Version: go1.7.5
2017-09-20 13:57:49.845510 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 13:57:49.845515 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 13:57:49.845523 W | etcdmain: no data-dir provided, using default data-dir ./ec2-35-156-80-2.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:57:49.845537 W | embed: expected IP in URL for binding (http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 13:57:49.845543 W | embed: expected IP in URL for binding (http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 13:57:49.847066 I | embed: listening for peers on http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:57:49.847571 I | embed: listening for client requests on ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:57:49.852616 I | pkg/netutil: resolving ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 to 172.31.21.212:2380
2017-09-20 13:57:49.853093 I | pkg/netutil: resolving ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 to 172.31.21.212:2380
2017-09-20 13:57:53.853991 I | etcdserver: name = ec2-35-156-80-2.eu-central-1.compute.amazonaws.com
2017-09-20 13:57:53.854023 I | etcdserver: data dir = ec2-35-156-80-2.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:57:53.854030 I | etcdserver: member dir = ec2-35-156-80-2.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 13:57:53.854035 I | etcdserver: heartbeat = 100ms
2017-09-20 13:57:53.854039 I | etcdserver: election = 1000ms
2017-09-20 13:57:53.854044 I | etcdserver: snapshot count = 10000
2017-09-20 13:57:53.854056 I | etcdserver: advertise client URLs = http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:57:53.854062 I | etcdserver: initial advertise peer URLs = http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:57:53.854092 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:57:53.859820 I | etcdserver: starting member 4947815f01d43c9c in cluster 663a90b2fc437693
2017-09-20 13:57:53.859850 I | raft: 4947815f01d43c9c became follower at term 0
2017-09-20 13:57:53.859861 I | raft: newRaft 4947815f01d43c9c [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 13:57:53.859877 I | raft: 4947815f01d43c9c became follower at term 1
2017-09-20 13:57:53.871442 I | rafthttp: starting peer 1ff51c47e4f95221...
2017-09-20 13:57:53.871514 I | rafthttp: started HTTP pipelining with peer 1ff51c47e4f95221
2017-09-20 13:57:53.873586 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:57:53.875609 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:57:53.875640 I | rafthttp: started peer 1ff51c47e4f95221
2017-09-20 13:57:53.875650 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 13:57:53.875664 I | rafthttp: added peer 1ff51c47e4f95221
2017-09-20 13:57:53.875684 I | rafthttp: starting peer a8637664ca9721a5...
2017-09-20 13:57:53.875705 I | rafthttp: started HTTP pipelining with peer a8637664ca9721a5
2017-09-20 13:57:53.877542 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 13:57:53.877745 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 13:57:53.878560 I | rafthttp: started peer a8637664ca9721a5
2017-09-20 13:57:53.878579 I | rafthttp: added peer a8637664ca9721a5
2017-09-20 13:57:53.878595 I | rafthttp: starting peer c7674291f0333bf7...
