2017-09-20 13:31:31 Jepsen starting etcd :--log-output :stderr :--name ec2-35-156-80-2.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:31:31.777529 I | etcdmain: etcd Version: 3.1.5
2017-09-20 13:31:31.777557 I | etcdmain: Git SHA: 20490ca
2017-09-20 13:31:31.777562 I | etcdmain: Go Version: go1.7.5
2017-09-20 13:31:31.777566 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 13:31:31.777574 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 13:31:31.777581 W | etcdmain: no data-dir provided, using default data-dir ./ec2-35-156-80-2.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:31:31.777593 W | embed: expected IP in URL for binding (http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 13:31:31.777599 W | embed: expected IP in URL for binding (http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 13:31:31.778963 I | embed: listening for peers on http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:31:31.779505 I | embed: listening for client requests on ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:31:31.785377 I | pkg/netutil: resolving ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 to 172.31.21.212:2380
2017-09-20 13:31:31.785805 I | pkg/netutil: resolving ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380 to 172.31.21.212:2380
2017-09-20 13:31:35.786741 I | etcdserver: name = ec2-35-156-80-2.eu-central-1.compute.amazonaws.com
2017-09-20 13:31:35.786777 I | etcdserver: data dir = ec2-35-156-80-2.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:31:35.786785 I | etcdserver: member dir = ec2-35-156-80-2.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 13:31:35.786790 I | etcdserver: heartbeat = 100ms
2017-09-20 13:31:35.786800 I | etcdserver: election = 1000ms
2017-09-20 13:31:35.786805 I | etcdserver: snapshot count = 10000
2017-09-20 13:31:35.786817 I | etcdserver: advertise client URLs = http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:31:35.786823 I | etcdserver: initial advertise peer URLs = http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:31:35.786856 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:31:35.791473 I | etcdserver: starting member 4947815f01d43c9c in cluster 663a90b2fc437693
2017-09-20 13:31:35.791498 I | raft: 4947815f01d43c9c became follower at term 0
2017-09-20 13:31:35.791508 I | raft: newRaft 4947815f01d43c9c [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 13:31:35.791519 I | raft: 4947815f01d43c9c became follower at term 1
2017-09-20 13:31:35.805752 I | rafthttp: starting peer 1ff51c47e4f95221...
2017-09-20 13:31:35.805797 I | rafthttp: started HTTP pipelining with peer 1ff51c47e4f95221
2017-09-20 13:31:35.807148 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:31:35.807528 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:31:35.810067 I | rafthttp: started peer 1ff51c47e4f95221
2017-09-20 13:31:35.810093 I | rafthttp: added peer 1ff51c47e4f95221
2017-09-20 13:31:35.810111 I | rafthttp: starting peer a8637664ca9721a5...
2017-09-20 13:31:35.810133 I | rafthttp: started HTTP pipelining with peer a8637664ca9721a5
2017-09-20 13:31:35.810537 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 13:31:35.812277 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 13:31:35.813719 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 13:31:35.813898 I | rafthttp: started peer a8637664ca9721a5
2017-09-20 13:31:35.813921 I | rafthttp: added peer a8637664ca9721a5
2017-09-20 13:31:35.813937 I | rafthttp: starting peer c7674291f0333bf7...
2017-09-20 13:31:35.813961 I | rafthttp: started HTTP pipelining with peer c7674291f0333bf7
2017-09-20 13:31:35.814204 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 13:31:35.815240 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 13:31:35.815290 I | rafthttp: started streaming with peer c7674291f0333bf7 (writer)
2017-09-20 13:31:35.815314 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 13:31:35.815595 I | rafthttp: started streaming with peer c7674291f0333bf7 (writer)
2017-09-20 13:31:35.815926 I | rafthttp: started peer c7674291f0333bf7
2017-09-20 13:31:35.815950 I | rafthttp: added peer c7674291f0333bf7
2017-09-20 13:31:35.815967 I | rafthttp: starting peer fe045def5d726446...
2017-09-20 13:31:35.816044 I | rafthttp: started HTTP pipelining with peer fe045def5d726446
2017-09-20 13:31:35.816130 I | rafthttp: started streaming with peer c7674291f0333bf7 (stream MsgApp v2 reader)
2017-09-20 13:31:35.816832 I | rafthttp: started streaming with peer c7674291f0333bf7 (stream Message reader)
2017-09-20 13:31:35.817622 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 13:31:35.818415 I | rafthttp: peer 1ff51c47e4f95221 became active
2017-09-20 13:31:35.818431 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 13:31:35.819680 I | rafthttp: started peer fe045def5d726446
2017-09-20 13:31:35.819704 I | rafthttp: added peer fe045def5d726446
2017-09-20 13:31:35.819720 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2017-09-20 13:31:35.820008 I | rafthttp: started streaming with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 13:31:35.820200 I | rafthttp: started streaming with peer fe045def5d726446 (stream Message reader)
2017-09-20 13:31:35.820949 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream MsgApp v2 writer)
2017-09-20 13:31:35.822516 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream Message writer)
2017-09-20 13:31:35.822698 I | etcdserver/membership: added member 1ff51c47e4f95221 [http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:31:35.822803 I | etcdserver/membership: added member 4947815f01d43c9c [http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:31:35.822898 I | etcdserver/membership: added member a8637664ca9721a5 [http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:31:35.822995 I | etcdserver/membership: added member c7674291f0333bf7 [http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:31:35.823108 I | etcdserver/membership: added member fe045def5d726446 [http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:31:35.823248 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 13:31:35.823300 I | rafthttp: peer a8637664ca9721a5 became active
2017-09-20 13:31:35.823312 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 13:31:35.823538 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 writer)
2017-09-20 13:31:35.823781 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message writer)
2017-09-20 13:31:35.824405 I | rafthttp: peer c7674291f0333bf7 became active
2017-09-20 13:31:35.824423 I | rafthttp: established a TCP streaming connection with peer c7674291f0333bf7 (stream MsgApp v2 writer)
2017-09-20 13:31:35.824620 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 13:31:35.824667 I | rafthttp: established a TCP streaming connection with peer c7674291f0333bf7 (stream Message writer)
2017-09-20 13:31:35.824726 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 13:31:35.824742 I | rafthttp: established a TCP streaming connection with peer c7674291f0333bf7 (stream Message reader)
2017-09-20 13:31:35.824792 I | rafthttp: established a TCP streaming connection with peer c7674291f0333bf7 (stream MsgApp v2 reader)
2017-09-20 13:31:35.829142 I | rafthttp: peer fe045def5d726446 became active
2017-09-20 13:31:35.829157 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 writer)
2017-09-20 13:31:35.829198 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message writer)
2017-09-20 13:31:35.831529 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 13:31:35.835693 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message reader)
2017-09-20 13:31:35.891177 I | raft: 4947815f01d43c9c [term: 1] received a MsgVote message with higher term from 1ff51c47e4f95221 [term: 2]
2017-09-20 13:31:35.891214 I | raft: 4947815f01d43c9c became follower at term 2
2017-09-20 13:31:35.891225 I | raft: 4947815f01d43c9c [logterm: 1, index: 5, vote: 0] cast MsgVote for 1ff51c47e4f95221 [logterm: 1, index: 5] at term 2
2017-09-20 13:31:35.892528 I | raft: raft.node: 4947815f01d43c9c elected leader 1ff51c47e4f95221 at term 2
2017-09-20 13:31:35.896471 I | etcdserver: published {Name:ec2-35-156-80-2.eu-central-1.compute.amazonaws.com ClientURLs:[http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2379]} to cluster 663a90b2fc437693
2017-09-20 13:31:35.896551 E | etcdmain: forgot to set Type=notify in systemd service file?
2017-09-20 13:31:35.896567 I | embed: ready to serve client requests
2017-09-20 13:31:35.896811 N | embed: serving insecure client requests on 172.31.21.212:2379, this is strongly discouraged!
2017-09-20 13:31:35.902172 N | etcdserver/membership: set the initial cluster version to 3.1
2017-09-20 13:31:35.903184 I | etcdserver/api: enabled capabilities for version 3.1
