2017-09-20 13:19:39 Jepsen starting etcd :--log-output :stderr :--name ec2-18-196-0-107.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:19:39.177116 I | etcdmain: etcd Version: 3.1.5
2017-09-20 13:19:39.177146 I | etcdmain: Git SHA: 20490ca
2017-09-20 13:19:39.177151 I | etcdmain: Go Version: go1.7.5
2017-09-20 13:19:39.177159 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 13:19:39.177163 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 13:19:39.177171 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-196-0-107.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:19:39.177182 W | embed: expected IP in URL for binding (http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 13:19:39.177188 W | embed: expected IP in URL for binding (http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 13:19:39.180044 I | embed: listening for peers on http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:19:39.180423 I | embed: listening for client requests on ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:19:39.187097 I | pkg/netutil: resolving ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380 to 172.31.31.54:2380
2017-09-20 13:19:39.187480 I | pkg/netutil: resolving ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380 to 172.31.31.54:2380
2017-09-20 13:19:43.188488 I | etcdserver: name = ec2-18-196-0-107.eu-central-1.compute.amazonaws.com
2017-09-20 13:19:43.188528 I | etcdserver: data dir = ec2-18-196-0-107.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:19:43.188535 I | etcdserver: member dir = ec2-18-196-0-107.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 13:19:43.188540 I | etcdserver: heartbeat = 100ms
2017-09-20 13:19:43.188545 I | etcdserver: election = 1000ms
2017-09-20 13:19:43.188549 I | etcdserver: snapshot count = 10000
2017-09-20 13:19:43.188561 I | etcdserver: advertise client URLs = http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:19:43.188567 I | etcdserver: initial advertise peer URLs = http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:19:43.188591 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:19:43.193034 I | etcdserver: starting member c7674291f0333bf7 in cluster 663a90b2fc437693
2017-09-20 13:19:43.193062 I | raft: c7674291f0333bf7 became follower at term 0
2017-09-20 13:19:43.193072 I | raft: newRaft c7674291f0333bf7 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 13:19:43.193083 I | raft: c7674291f0333bf7 became follower at term 1
2017-09-20 13:19:43.205176 I | rafthttp: starting peer 1ff51c47e4f95221...
2017-09-20 13:19:43.205212 I | rafthttp: started HTTP pipelining with peer 1ff51c47e4f95221
2017-09-20 13:19:43.207234 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:19:43.209267 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:19:43.209289 I | rafthttp: started peer 1ff51c47e4f95221
2017-09-20 13:19:43.209305 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 13:19:43.209326 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 13:19:43.209380 I | rafthttp: added peer 1ff51c47e4f95221
2017-09-20 13:19:43.209398 I | rafthttp: starting peer 4947815f01d43c9c...
2017-09-20 13:19:43.209434 I | rafthttp: started HTTP pipelining with peer 4947815f01d43c9c
2017-09-20 13:19:43.210771 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 13:19:43.211792 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 13:19:43.211963 I | rafthttp: started peer 4947815f01d43c9c
2017-09-20 13:19:43.211981 I | rafthttp: added peer 4947815f01d43c9c
2017-09-20 13:19:43.211996 I | rafthttp: starting peer a8637664ca9721a5...
2017-09-20 13:19:43.212040 I | rafthttp: started HTTP pipelining with peer a8637664ca9721a5
2017-09-20 13:19:43.212233 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 13:19:43.214309 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 13:19:43.216024 I | rafthttp: started peer a8637664ca9721a5
2017-09-20 13:19:43.216045 I | rafthttp: added peer a8637664ca9721a5
2017-09-20 13:19:43.216061 I | rafthttp: starting peer fe045def5d726446...
2017-09-20 13:19:43.216077 I | rafthttp: started HTTP pipelining with peer fe045def5d726446
2017-09-20 13:19:43.217244 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 13:19:43.217681 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 13:19:43.217996 I | rafthttp: started peer fe045def5d726446
2017-09-20 13:19:43.218021 I | rafthttp: added peer fe045def5d726446
2017-09-20 13:19:43.218035 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2017-09-20 13:19:43.218278 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 13:19:43.218295 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 13:19:43.218369 I | rafthttp: started streaming with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 13:19:43.218511 I | rafthttp: started streaming with peer fe045def5d726446 (stream Message reader)
2017-09-20 13:19:43.219037 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 13:19:43.219124 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 13:19:43.219883 I | etcdserver/membership: added member 1ff51c47e4f95221 [http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:19:43.220011 I | etcdserver/membership: added member 4947815f01d43c9c [http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:19:43.220130 I | etcdserver/membership: added member a8637664ca9721a5 [http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:19:43.220234 I | etcdserver/membership: added member c7674291f0333bf7 [http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:19:43.220372 I | etcdserver/membership: added member fe045def5d726446 [http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:19:43.221082 I | rafthttp: peer fe045def5d726446 became active
2017-09-20 13:19:43.221133 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message reader)
2017-09-20 13:19:43.221151 I | rafthttp: peer a8637664ca9721a5 became active
2017-09-20 13:19:43.221165 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 13:19:43.222051 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 13:19:43.223042 I | rafthttp: peer 1ff51c47e4f95221 became active
2017-09-20 13:19:43.223059 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 13:19:43.223676 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 13:19:43.223823 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message writer)
2017-09-20 13:19:43.224304 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 writer)
2017-09-20 13:19:43.224932 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 writer)
2017-09-20 13:19:43.225108 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream MsgApp v2 writer)
2017-09-20 13:19:43.225236 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream Message writer)
2017-09-20 13:19:43.225826 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message writer)
2017-09-20 13:19:43.225880 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 13:19:43.245083 I | rafthttp: peer 4947815f01d43c9c became active
2017-09-20 13:19:43.245107 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 13:19:43.245469 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 13:19:43.246938 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream Message writer)
2017-09-20 13:19:43.246971 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream MsgApp v2 writer)
2017-09-20 13:19:43.395772 I | raft: c7674291f0333bf7 [term: 1] received a MsgVote message with higher term from a8637664ca9721a5 [term: 2]
2017-09-20 13:19:43.395811 I | raft: c7674291f0333bf7 became follower at term 2
2017-09-20 13:19:43.395822 I | raft: c7674291f0333bf7 [logterm: 1, index: 5, vote: 0] cast MsgVote for a8637664ca9721a5 [logterm: 1, index: 5] at term 2
2017-09-20 13:19:43.397180 I | raft: raft.node: c7674291f0333bf7 elected leader a8637664ca9721a5 at term 2
2017-09-20 13:19:43.400996 I | etcdserver: published {Name:ec2-18-196-0-107.eu-central-1.compute.amazonaws.com ClientURLs:[http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379]} to cluster 663a90b2fc437693
2017-09-20 13:19:43.401090 E | etcdmain: forgot to set Type=notify in systemd service file?
2017-09-20 13:19:43.401106 I | embed: ready to serve client requests
2017-09-20 13:19:43.401347 N | embed: serving insecure client requests on 172.31.31.54:2379, this is strongly discouraged!
2017-09-20 13:19:43.407135 N | etcdserver/membership: set the initial cluster version to 3.1
2017-09-20 13:19:43.407172 I | etcdserver/api: enabled capabilities for version 3.1
