2017-09-20 15:02:15 Jepsen starting etcd :--log-output :stderr :--name ec2-18-194-87-54.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 15:02:16.060351 I | etcdmain: etcd Version: 3.1.5
2017-09-20 15:02:16.060381 I | etcdmain: Git SHA: 20490ca
2017-09-20 15:02:16.060386 I | etcdmain: Go Version: go1.7.5
2017-09-20 15:02:16.060390 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 15:02:16.060395 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 15:02:16.060404 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-194-87-54.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 15:02:16.060416 W | embed: expected IP in URL for binding (http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 15:02:16.060422 W | embed: expected IP in URL for binding (http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 15:02:16.063128 I | embed: listening for peers on http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380
2017-09-20 15:02:16.063599 I | embed: listening for client requests on ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379
2017-09-20 15:02:16.068534 I | pkg/netutil: resolving ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 to 172.31.16.40:2380
2017-09-20 15:02:16.068941 I | pkg/netutil: resolving ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 to 172.31.16.40:2380
2017-09-20 15:02:20.070101 I | etcdserver: name = ec2-18-194-87-54.eu-central-1.compute.amazonaws.com
2017-09-20 15:02:20.070131 I | etcdserver: data dir = ec2-18-194-87-54.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 15:02:20.070139 I | etcdserver: member dir = ec2-18-194-87-54.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 15:02:20.070143 I | etcdserver: heartbeat = 100ms
2017-09-20 15:02:20.070148 I | etcdserver: election = 1000ms
2017-09-20 15:02:20.070152 I | etcdserver: snapshot count = 10000
2017-09-20 15:02:20.070165 I | etcdserver: advertise client URLs = http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379
2017-09-20 15:02:20.070185 I | etcdserver: initial advertise peer URLs = http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380
2017-09-20 15:02:20.070207 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 15:02:20.074945 I | etcdserver: starting member 1ff51c47e4f95221 in cluster 663a90b2fc437693
2017-09-20 15:02:20.074987 I | raft: 1ff51c47e4f95221 became follower at term 0
2017-09-20 15:02:20.074997 I | raft: newRaft 1ff51c47e4f95221 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 15:02:20.075009 I | raft: 1ff51c47e4f95221 became follower at term 1
2017-09-20 15:02:20.086875 I | rafthttp: starting peer 4947815f01d43c9c...
2017-09-20 15:02:20.086924 I | rafthttp: started HTTP pipelining with peer 4947815f01d43c9c
2017-09-20 15:02:20.088086 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
