2017-09-20 13:56:48 Jepsen starting etcd :--log-output :stderr :--name ec2-18-194-134-185.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:56:48.162813 I | etcdmain: etcd Version: 3.1.5
2017-09-20 13:56:48.162850 I | etcdmain: Git SHA: 20490ca
2017-09-20 13:56:48.162855 I | etcdmain: Go Version: go1.7.5
2017-09-20 13:56:48.162859 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 13:56:48.162864 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 13:56:48.162872 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-194-134-185.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:56:48.162885 W | embed: expected IP in URL for binding (http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 13:56:48.162891 W | embed: expected IP in URL for binding (http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 13:56:48.164418 I | embed: listening for peers on http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:56:48.164830 I | embed: listening for client requests on ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:56:48.171005 I | pkg/netutil: resolving ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 to 172.31.30.184:2380
2017-09-20 13:56:48.171395 I | pkg/netutil: resolving ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 to 172.31.30.184:2380
2017-09-20 13:56:52.172296 I | etcdserver: name = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com
2017-09-20 13:56:52.172325 I | etcdserver: data dir = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:56:52.172332 I | etcdserver: member dir = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 13:56:52.172337 I | etcdserver: heartbeat = 100ms
2017-09-20 13:56:52.172341 I | etcdserver: election = 1000ms
2017-09-20 13:56:52.172345 I | etcdserver: snapshot count = 10000
2017-09-20 13:56:52.172358 I | etcdserver: advertise client URLs = http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:56:52.172365 I | etcdserver: initial advertise peer URLs = http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:56:52.172396 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:56:52.177443 I | etcdserver: starting member a8637664ca9721a5 in cluster 663a90b2fc437693
2017-09-20 13:56:52.177470 I | raft: a8637664ca9721a5 became follower at term 0
2017-09-20 13:56:52.177481 I | raft: newRaft a8637664ca9721a5 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 13:56:52.177492 I | raft: a8637664ca9721a5 became follower at term 1
2017-09-20 13:56:52.195242 I | rafthttp: starting peer 1ff51c47e4f95221...
2017-09-20 13:56:52.195287 I | rafthttp: started HTTP pipelining with peer 1ff51c47e4f95221
2017-09-20 13:56:52.199486 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:56:52.199516 I | rafthttp: started peer 1ff51c47e4f95221
2017-09-20 13:56:52.199538 I | rafthttp: added peer 1ff51c47e4f95221
2017-09-20 13:56:52.199545 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:56:52.199562 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 13:56:52.199772 I | rafthttp: starting peer 4947815f01d43c9c...
2017-09-20 13:56:52.199798 I | rafthttp: started HTTP pipelining with peer 4947815f01d43c9c
2017-09-20 13:56:52.199852 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 13:56:52.200524 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 13:56:52.201416 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 13:56:52.202188 I | rafthttp: started peer 4947815f01d43c9c
2017-09-20 13:56:52.202213 I | rafthttp: added peer 4947815f01d43c9c
2017-09-20 13:56:52.202230 I | rafthttp: starting peer c7674291f0333bf7...
2017-09-20 13:56:52.202293 I | rafthttp: started HTTP pipelining with peer c7674291f0333bf7
2017-09-20 13:56:52.203963 I | rafthttp: started peer c7674291f0333bf7
2017-09-20 13:56:52.203999 I | rafthttp: added peer c7674291f0333bf7
2017-09-20 13:56:52.204014 I | rafthttp: starting peer fe045def5d726446...
2017-09-20 13:56:52.204029 I | rafthttp: started HTTP pipelining with peer fe045def5d726446
