2017-09-20 13:30:57 Jepsen starting etcd :--log-output :stderr :--name ec2-18-194-134-185.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:30:57.274300 I | etcdmain: etcd Version: 3.1.5
2017-09-20 13:30:57.274381 I | etcdmain: Git SHA: 20490ca
2017-09-20 13:30:57.274389 I | etcdmain: Go Version: go1.7.5
2017-09-20 13:30:57.274394 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 13:30:57.274398 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 13:30:57.274409 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-194-134-185.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:30:57.274422 W | embed: expected IP in URL for binding (http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 13:30:57.274429 W | embed: expected IP in URL for binding (http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 13:30:57.277190 I | embed: listening for peers on http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:30:57.277625 I | embed: listening for client requests on ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:30:57.284761 I | pkg/netutil: resolving ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 to 172.31.30.184:2380
2017-09-20 13:30:57.285138 I | pkg/netutil: resolving ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380 to 172.31.30.184:2380
2017-09-20 13:31:01.286045 I | etcdserver: name = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com
2017-09-20 13:31:01.286087 I | etcdserver: data dir = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:31:01.286094 I | etcdserver: member dir = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 13:31:01.286113 I | etcdserver: heartbeat = 100ms
2017-09-20 13:31:01.286119 I | etcdserver: election = 1000ms
2017-09-20 13:31:01.286123 I | etcdserver: snapshot count = 10000
2017-09-20 13:31:01.286136 I | etcdserver: advertise client URLs = http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:31:01.286143 I | etcdserver: initial advertise peer URLs = http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:31:01.286166 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:31:01.290943 I | etcdserver: starting member a8637664ca9721a5 in cluster 663a90b2fc437693
2017-09-20 13:31:01.290969 I | raft: a8637664ca9721a5 became follower at term 0
2017-09-20 13:31:01.290983 I | raft: newRaft a8637664ca9721a5 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 13:31:01.290995 I | raft: a8637664ca9721a5 became follower at term 1
2017-09-20 13:31:01.304451 I | rafthttp: starting peer 1ff51c47e4f95221...
2017-09-20 13:31:01.304498 I | rafthttp: started HTTP pipelining with peer 1ff51c47e4f95221
2017-09-20 13:31:01.305802 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:31:01.306186 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:31:01.308738 I | rafthttp: started peer 1ff51c47e4f95221
2017-09-20 13:31:01.308748 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 13:31:01.308762 I | rafthttp: added peer 1ff51c47e4f95221
2017-09-20 13:31:01.308781 I | rafthttp: starting peer 4947815f01d43c9c...
2017-09-20 13:31:01.308797 I | rafthttp: started HTTP pipelining with peer 4947815f01d43c9c
2017-09-20 13:31:01.310705 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 13:31:01.310721 I | rafthttp: started peer 4947815f01d43c9c
2017-09-20 13:31:01.310733 I | rafthttp: added peer 4947815f01d43c9c
2017-09-20 13:31:01.310745 I | rafthttp: starting peer c7674291f0333bf7...
2017-09-20 13:31:01.310766 I | rafthttp: started HTTP pipelining with peer c7674291f0333bf7
2017-09-20 13:31:01.310944 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 13:31:01.311828 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 13:31:01.312347 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 13:31:01.312411 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 13:31:01.313205 I | rafthttp: started streaming with peer c7674291f0333bf7 (writer)
2017-09-20 13:31:01.314060 I | rafthttp: started peer c7674291f0333bf7
2017-09-20 13:31:01.314084 I | rafthttp: added peer c7674291f0333bf7
2017-09-20 13:31:01.314100 I | rafthttp: starting peer fe045def5d726446...
2017-09-20 13:31:01.314123 I | rafthttp: started HTTP pipelining with peer fe045def5d726446
2017-09-20 13:31:01.314602 I | rafthttp: started streaming with peer c7674291f0333bf7 (stream Message reader)
2017-09-20 13:31:01.314985 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 13:31:01.315011 I | rafthttp: started streaming with peer c7674291f0333bf7 (stream MsgApp v2 reader)
2017-09-20 13:31:01.315299 I | rafthttp: started streaming with peer c7674291f0333bf7 (writer)
2017-09-20 13:31:01.315328 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 13:31:01.315962 I | rafthttp: started peer fe045def5d726446
2017-09-20 13:31:01.315984 I | rafthttp: added peer fe045def5d726446
2017-09-20 13:31:01.315995 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2017-09-20 13:31:01.316179 I | rafthttp: started streaming with peer fe045def5d726446 (stream Message reader)
2017-09-20 13:31:01.316338 I | rafthttp: started streaming with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 13:31:01.316921 I | etcdserver/membership: added member 1ff51c47e4f95221 [http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:31:01.316950 I | rafthttp: peer 4947815f01d43c9c became active
2017-09-20 13:31:01.316963 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 13:31:01.319484 I | etcdserver/membership: added member 4947815f01d43c9c [http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:31:01.319591 I | etcdserver/membership: added member a8637664ca9721a5 [http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:31:01.319688 I | etcdserver/membership: added member c7674291f0333bf7 [http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:31:01.319799 I | etcdserver/membership: added member fe045def5d726446 [http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:31:01.320386 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream Message writer)
2017-09-20 13:31:01.320567 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream MsgApp v2 writer)
2017-09-20 13:31:01.320619 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 13:31:01.320879 I | rafthttp: peer c7674291f0333bf7 became active
2017-09-20 13:31:01.320894 I | rafthttp: established a TCP streaming connection with peer c7674291f0333bf7 (stream MsgApp v2 reader)
2017-09-20 13:31:01.320966 I | rafthttp: established a TCP streaming connection with peer c7674291f0333bf7 (stream Message reader)
