2017-09-20 13:12:04 Jepsen starting etcd :--log-output :stderr :--name ec2-18-196-0-107.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:12:04.168888 I | etcdmain: etcd Version: 3.1.5
2017-09-20 13:12:04.168923 I | etcdmain: Git SHA: 20490ca
2017-09-20 13:12:04.168928 I | etcdmain: Go Version: go1.7.5
2017-09-20 13:12:04.168932 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 13:12:04.168936 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 13:12:04.168943 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-196-0-107.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:12:04.168956 W | embed: expected IP in URL for binding (http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 13:12:04.168961 W | embed: expected IP in URL for binding (http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 13:12:04.171228 I | embed: listening for peers on http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:12:04.171676 I | embed: listening for client requests on ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:12:04.177131 I | pkg/netutil: resolving ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380 to 172.31.31.54:2380
2017-09-20 13:12:04.177576 I | pkg/netutil: resolving ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380 to 172.31.31.54:2380
2017-09-20 13:12:08.178659 I | etcdserver: name = ec2-18-196-0-107.eu-central-1.compute.amazonaws.com
2017-09-20 13:12:08.178702 I | etcdserver: data dir = ec2-18-196-0-107.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 13:12:08.178709 I | etcdserver: member dir = ec2-18-196-0-107.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 13:12:08.178715 I | etcdserver: heartbeat = 100ms
2017-09-20 13:12:08.178719 I | etcdserver: election = 1000ms
2017-09-20 13:12:08.178723 I | etcdserver: snapshot count = 10000
2017-09-20 13:12:08.178737 I | etcdserver: advertise client URLs = http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379
2017-09-20 13:12:08.178743 I | etcdserver: initial advertise peer URLs = http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:12:08.178763 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:12:08.184636 I | etcdserver: starting member c7674291f0333bf7 in cluster 663a90b2fc437693
2017-09-20 13:12:08.184663 I | raft: c7674291f0333bf7 became follower at term 0
2017-09-20 13:12:08.184673 I | raft: newRaft c7674291f0333bf7 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 13:12:08.184685 I | raft: c7674291f0333bf7 became follower at term 1
2017-09-20 13:12:08.199164 I | rafthttp: starting peer 1ff51c47e4f95221...
2017-09-20 13:12:08.199208 I | rafthttp: started HTTP pipelining with peer 1ff51c47e4f95221
2017-09-20 13:12:08.200518 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:12:08.203286 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:12:08.203312 I | rafthttp: started peer 1ff51c47e4f95221
2017-09-20 13:12:08.203339 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 13:12:08.203372 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 13:12:08.203491 I | rafthttp: added peer 1ff51c47e4f95221
2017-09-20 13:12:08.203514 I | rafthttp: starting peer 4947815f01d43c9c...
2017-09-20 13:12:08.203541 I | rafthttp: started HTTP pipelining with peer 4947815f01d43c9c
2017-09-20 13:12:08.204963 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 13:12:08.206809 I | rafthttp: started peer 4947815f01d43c9c
2017-09-20 13:12:08.206835 I | rafthttp: added peer 4947815f01d43c9c
2017-09-20 13:12:08.206851 I | rafthttp: starting peer a8637664ca9721a5...
2017-09-20 13:12:08.206876 I | rafthttp: started HTTP pipelining with peer a8637664ca9721a5
2017-09-20 13:12:08.208176 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 13:12:08.208287 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 13:12:08.208378 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 13:12:08.208508 I | rafthttp: started peer a8637664ca9721a5
2017-09-20 13:12:08.208525 I | rafthttp: added peer a8637664ca9721a5
2017-09-20 13:12:08.208540 I | rafthttp: starting peer fe045def5d726446...
2017-09-20 13:12:08.208555 I | rafthttp: started HTTP pipelining with peer fe045def5d726446
2017-09-20 13:12:08.209136 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 13:12:08.211143 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 13:12:08.211374 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 13:12:08.211524 I | rafthttp: started peer fe045def5d726446
2017-09-20 13:12:08.211575 I | rafthttp: added peer fe045def5d726446
2017-09-20 13:12:08.211594 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2017-09-20 13:12:08.211827 I | rafthttp: started streaming with peer fe045def5d726446 (stream Message reader)
2017-09-20 13:12:08.212094 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 13:12:08.212265 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 13:12:08.212280 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 13:12:08.212290 I | rafthttp: started streaming with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 13:12:08.212933 I | etcdserver/membership: added member 1ff51c47e4f95221 [http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:12:08.213033 I | etcdserver/membership: added member 4947815f01d43c9c [http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:12:08.213128 I | etcdserver/membership: added member a8637664ca9721a5 [http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:12:08.213235 I | etcdserver/membership: added member c7674291f0333bf7 [http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:12:08.213340 I | etcdserver/membership: added member fe045def5d726446 [http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:12:08.213910 I | rafthttp: peer fe045def5d726446 became active
2017-09-20 13:12:08.213929 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message writer)
2017-09-20 13:12:08.216587 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 writer)
2017-09-20 13:12:08.217205 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 13:12:08.217318 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message reader)
2017-09-20 13:12:08.218567 I | rafthttp: peer a8637664ca9721a5 became active
2017-09-20 13:12:08.218589 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 13:12:08.218935 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 13:12:08.219822 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message writer)
2017-09-20 13:12:08.220170 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 writer)
2017-09-20 13:12:08.229278 I | rafthttp: peer 4947815f01d43c9c became active
2017-09-20 13:12:08.229294 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream Message writer)
2017-09-20 13:12:08.229388 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 13:12:08.230104 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream MsgApp v2 writer)
2017-09-20 13:12:08.230834 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 13:12:08.269609 I | rafthttp: peer 1ff51c47e4f95221 became active
2017-09-20 13:12:08.269638 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 13:12:08.270573 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 13:12:08.271351 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream Message writer)
2017-09-20 13:12:08.271974 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream MsgApp v2 writer)
2017-09-20 13:12:08.284938 I | raft: c7674291f0333bf7 is starting a new election at term 1
2017-09-20 13:12:08.284982 I | raft: c7674291f0333bf7 became candidate at term 2
2017-09-20 13:12:08.284995 I | raft: c7674291f0333bf7 received MsgVoteResp from c7674291f0333bf7 at term 2
2017-09-20 13:12:08.285004 I | raft: c7674291f0333bf7 [logterm: 1, index: 5] sent MsgVote request to 1ff51c47e4f95221 at term 2
2017-09-20 13:12:08.285012 I | raft: c7674291f0333bf7 [logterm: 1, index: 5] sent MsgVote request to 4947815f01d43c9c at term 2
2017-09-20 13:12:08.285021 I | raft: c7674291f0333bf7 [logterm: 1, index: 5] sent MsgVote request to a8637664ca9721a5 at term 2
2017-09-20 13:12:08.285029 I | raft: c7674291f0333bf7 [logterm: 1, index: 5] sent MsgVote request to fe045def5d726446 at term 2
2017-09-20 13:12:08.287033 I | raft: c7674291f0333bf7 received MsgVoteResp from fe045def5d726446 at term 2
2017-09-20 13:12:08.287047 I | raft: c7674291f0333bf7 [quorum:3] has received 2 MsgVoteResp votes and 0 vote rejections
2017-09-20 13:12:08.287071 I | raft: c7674291f0333bf7 received MsgVoteResp from 4947815f01d43c9c at term 2
2017-09-20 13:12:08.287078 I | raft: c7674291f0333bf7 [quorum:3] has received 3 MsgVoteResp votes and 0 vote rejections
2017-09-20 13:12:08.287091 I | raft: c7674291f0333bf7 became leader at term 2
2017-09-20 13:12:08.287102 I | raft: raft.node: c7674291f0333bf7 elected leader c7674291f0333bf7 at term 2
2017-09-20 13:12:08.290785 I | etcdserver: published {Name:ec2-18-196-0-107.eu-central-1.compute.amazonaws.com ClientURLs:[http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379]} to cluster 663a90b2fc437693
2017-09-20 13:12:08.290866 E | etcdmain: forgot to set Type=notify in systemd service file?
2017-09-20 13:12:08.290882 I | embed: ready to serve client requests
2017-09-20 13:12:08.291162 N | embed: serving insecure client requests on 172.31.31.54:2379, this is strongly discouraged!
2017-09-20 13:12:08.294048 I | etcdserver: setting up the initial cluster version to 3.1
2017-09-20 13:12:08.296084 N | etcdserver/membership: set the initial cluster version to 3.1
2017-09-20 13:12:08.296121 I | etcdserver/api: enabled capabilities for version 3.1
