2017-09-20 13:29:44 Jepsen starting etcd :--log-output :stderr :--name ec2-18-196-0-107.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:29:44.504417 I | etcdmain: etcd Version: 3.1.5
2017-09-20 13:29:48.550457 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:29:48.550477 I | rafthttp: added peer 1ff51c47e4f95221
2017-09-20 13:29:48.550498 I | rafthttp: starting peer 4947815f01d43c9c...
2017-09-20 13:29:48.550511 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 13:29:48.550530 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 13:29:48.550567 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 13:29:48.550671 I | rafthttp: started HTTP pipelining with peer 4947815f01d43c9c
2017-09-20 13:29:48.552716 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 13:29:48.552739 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
2017-09-20 13:29:48.553512 I | rafthttp: started peer 4947815f01d43c9c
2017-09-20 13:29:48.553536 I | rafthttp: added peer 4947815f01d43c9c
2017-09-20 13:29:48.553554 I | rafthttp: starting peer a8637664ca9721a5...
2017-09-20 13:29:48.553599 I | rafthttp: started HTTP pipelining with peer a8637664ca9721a5
2017-09-20 13:29:48.555153 I | rafthttp: started peer a8637664ca9721a5
2017-09-20 13:29:48.555171 I | rafthttp: added peer a8637664ca9721a5
2017-09-20 13:29:48.555185 I | rafthttp: starting peer fe045def5d726446...
2017-09-20 13:29:48.555214 I | rafthttp: started HTTP pipelining with peer fe045def5d726446
2017-09-20 13:29:48.557356 I | rafthttp: started peer fe045def5d726446
2017-09-20 13:29:48.557380 I | rafthttp: added peer fe045def5d726446
2017-09-20 13:29:48.557396 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2017-09-20 13:29:48.558286 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 13:29:48.558310 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 13:29:48.558354 I | rafthttp: started streaming with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 13:29:48.558524 I | rafthttp: started streaming with peer fe045def5d726446 (stream Message reader)
2017-09-20 13:29:48.560315 I | rafthttp: peer 4947815f01d43c9c became active
2017-09-20 13:29:48.560333 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream MsgApp v2 writer)
2017-09-20 13:29:48.560488 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream Message writer)
2017-09-20 13:29:48.560705 I | etcdserver/membership: added member 1ff51c47e4f95221 [http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:29:48.560816 I | etcdserver/membership: added member 4947815f01d43c9c [http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:29:48.560917 I | etcdserver/membership: added member a8637664ca9721a5 [http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:29:48.561015 I | etcdserver/membership: added member c7674291f0333bf7 [http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:29:48.561117 I | etcdserver/membership: added member fe045def5d726446 [http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:29:48.561376 I | rafthttp: peer 1ff51c47e4f95221 became active
2017-09-20 13:29:48.561417 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream Message writer)
2017-09-20 13:29:48.561474 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 13:29:48.561698 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream MsgApp v2 writer)
2017-09-20 13:29:48.561755 I | rafthttp: established a TCP streaming connection with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 13:29:48.561957 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 13:29:48.561999 I | rafthttp: peer a8637664ca9721a5 became active
2017-09-20 13:29:48.562010 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 writer)
2017-09-20 13:29:48.562066 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 13:29:48.562228 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 13:29:48.562472 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 13:29:48.562491 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message writer)
2017-09-20 13:29:48.562520 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 13:29:48.562691 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 13:29:48.564182 I | rafthttp: peer fe045def5d726446 became active
2017-09-20 13:29:48.564202 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 13:29:48.564514 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 13:29:48.564550 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 13:29:48.565220 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 13:29:48.565614 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 13:29:48.565784 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message reader)
2017-09-20 13:29:48.566797 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message writer)
2017-09-20 13:29:48.567069 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 writer)
2017-09-20 13:29:48.717209 I | raft: c7674291f0333bf7 [term: 1] received a MsgVote message with higher term from a8637664ca9721a5 [term: 2]
2017-09-20 13:29:48.717241 I | raft: c7674291f0333bf7 became follower at term 2
2017-09-20 13:29:48.717252 I | raft: c7674291f0333bf7 [logterm: 1, index: 5, vote: 0] cast MsgVote for a8637664ca9721a5 [logterm: 1, index: 5] at term 2
2017-09-20 13:29:48.718620 I | raft: raft.node: c7674291f0333bf7 elected leader a8637664ca9721a5 at term 2
2017-09-20 13:29:48.722433 I | etcdserver: published {Name:ec2-18-196-0-107.eu-central-1.compute.amazonaws.com ClientURLs:[http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2379]} to cluster 663a90b2fc437693
2017-09-20 13:29:48.722473 I | embed: ready to serve client requests
2017-09-20 13:29:48.722486 E | etcdmain: forgot to set Type=notify in systemd service file?
2017-09-20 13:29:48.722757 N | embed: serving insecure client requests on 172.31.31.54:2379, this is strongly discouraged!
2017-09-20 13:29:48.728018 N | etcdserver/membership: set the initial cluster version to 3.1
2017-09-20 13:29:48.728067 I | etcdserver/api: enabled capabilities for version 3.1
